"Gene","Insertion.Index","log.likelihood.ratio","essential","non.essential","unclear"
"proV",0.432252702,34.3157832150719,FALSE,TRUE,FALSE
"proW",0.195305164,15.0170605159742,FALSE,TRUE,FALSE
"proX",0.178247734,13.4015625637375,FALSE,TRUE,FALSE
"ygaY",0.153650255,10.9614230406916,FALSE,TRUE,FALSE
"ygaZ",0.181571816,13.7207990284218,FALSE,TRUE,FALSE
"ygaH",0.1875,14.2846747500661,FALSE,TRUE,FALSE
"mprA",0.128060264,8.23965155815339,FALSE,TRUE,FALSE
"emrA",0.188405797,14.3702391274045,FALSE,TRUE,FALSE
"emrB",0.165692008,12.174226238913,FALSE,TRUE,FALSE
"luxS",0.197674419,15.237245634822,FALSE,TRUE,FALSE
"gshA",0.139370584,9.46985348208628,FALSE,TRUE,FALSE
"yqaA",0.174825175,13.0704635763014,FALSE,TRUE,FALSE
"yqaB",0.195767196,15.0600748255594,FALSE,TRUE,FALSE
"csrA",0.037634409,-5.22025465887979,TRUE,FALSE,FALSE
"alaS",0.000760167,-33.2180129074992,TRUE,FALSE,FALSE
"recX",0.171656687,12.7616853343637,FALSE,TRUE,FALSE
"recA",0.096986817,4.55951996461354,FALSE,TRUE,FALSE
"pncC",0.196787149,15.1549003284798,FALSE,TRUE,FALSE
"mltB",0.186924494,14.2302305704075,FALSE,TRUE,FALSE
"srlA",0.214539007,16.778348865092,FALSE,TRUE,FALSE
"srlE",0.182291667,13.7896368312246,FALSE,TRUE,FALSE
"srlB",0.241935484,19.1970738576938,FALSE,TRUE,FALSE
"srlD",0.174358974,13.0251691977984,FALSE,TRUE,FALSE
"srlM",0.205555556,15.9629588501968,FALSE,TRUE,FALSE
"srlR",0.15245478,10.838900486378,FALSE,TRUE,FALSE
"srlQ",0.1873706,14.2724386594985,FALSE,TRUE,FALSE
"norR",0.16369637,11.9757923645367,FALSE,TRUE,FALSE
"norV",0.16875,12.4764399364631,FALSE,TRUE,FALSE
"norW",0.159611993,11.5665753160719,FALSE,TRUE,FALSE
"hypF",0.183311141,13.8869506394499,FALSE,TRUE,FALSE
"hydN",0.168560606,12.457786523978,FALSE,TRUE,FALSE
"ascG",0.151335312,10.7237991176981,FALSE,TRUE,FALSE
"ascF",0.176954733,13.2767691843858,FALSE,TRUE,FALSE
"ascB",0.154385965,11.0366254759335,FALSE,TRUE,FALSE
"hycI",0.171974522,12.79275960797,FALSE,TRUE,FALSE
"hycH",0.214111922,16.7398546814251,FALSE,TRUE,FALSE
"hycG",0.1640625,12.0122709998367,FALSE,TRUE,FALSE
"hycF",0.220994475,17.3570612816961,FALSE,TRUE,FALSE
"hycE",0.198245614,15.2901862226942,FALSE,TRUE,FALSE
"hycD",0.170995671,12.6969860202679,FALSE,TRUE,FALSE
"hycC",0.181171319,13.6824554000844,FALSE,TRUE,FALSE
"hycB",0.20751634,16.1419718285407,FALSE,TRUE,FALSE
"hycA",0.183982684,13.9509408061469,FALSE,TRUE,FALSE
"hypA",0.170940171,12.6915492708677,FALSE,TRUE,FALSE
"hypB",0.16838488,12.440471804182,FALSE,TRUE,FALSE
"hypC",0.19047619,14.5652430321904,FALSE,TRUE,FALSE
"hypD",0.1942959,14.9229709382155,FALSE,TRUE,FALSE
"hypE",0.208704253,16.2501362836648,FALSE,TRUE,FALSE
"fhlA",0.15969216,11.5746482766062,FALSE,TRUE,FALSE
"ygbA",0.15819209,11.423310457972,FALSE,TRUE,FALSE
"mutS",0.217017955,17.0012679315436,FALSE,TRUE,FALSE
"pphB",0.348554033,27.9314462763419,FALSE,TRUE,FALSE
"ygbI",0.216145833,16.9229419124432,FALSE,TRUE,FALSE
"ygbJ",0.160616062,11.6675669712818,FALSE,TRUE,FALSE
"ygbK",0.175664096,13.1518517461606,FALSE,TRUE,FALSE
"ygbL",0.181533646,13.7171460179765,FALSE,TRUE,FALSE
"ygbM",0.214929215,16.8134963177734,FALSE,TRUE,FALSE
"ygbN",0.198534799,15.3169680613967,FALSE,TRUE,FALSE
"rpoS",0.203423968,15.7676687973431,FALSE,TRUE,FALSE
"nlpD",0.193859649,14.8822458907453,FALSE,TRUE,FALSE
"pcm",0.165869219,12.1918002713552,FALSE,TRUE,FALSE
"umpG",0.188976378,14.424059382983,FALSE,TRUE,FALSE
"truD",0.162857143,11.8920525511081,FALSE,TRUE,FALSE
"ispF",0.002083333,-26.4705304065489,TRUE,FALSE,FALSE
"ispD",0.012658228,-13.9082362547684,TRUE,FALSE,FALSE
"ftsB",0.019230769,-10.7523090990313,TRUE,FALSE,FALSE
"ygbE",0.287037037,23.0009293110225,FALSE,TRUE,FALSE
"cysC",0.169966997,12.5961039636214,FALSE,TRUE,FALSE
"cysN",0.162464986,11.8528622015756,FALSE,TRUE,FALSE
"cysD",0.224422442,17.662051610497,FALSE,TRUE,FALSE
"iap",0.334296724,26.8101699867108,FALSE,TRUE,FALSE
"ygbF",0.249122807,19.8167064525363,FALSE,TRUE,FALSE
"ygbT",0.20043573,15.4926685470643,FALSE,TRUE,FALSE
"casE",0.398333333,31.7648544847009,FALSE,TRUE,FALSE
"casD",0.373333333,29.8543798928704,FALSE,TRUE,FALSE
"casC",0.292124542,23.4186752807456,FALSE,TRUE,FALSE
"casB",0.393374741,31.3881046187436,FALSE,TRUE,FALSE
"casA",0.438038436,34.7466487531033,FALSE,TRUE,FALSE
"ygcB",0.394825647,31.4984509077815,FALSE,TRUE,FALSE
"cysH",0.270748299,21.6490661646021,FALSE,TRUE,FALSE
"cysI",0.141272621,9.67224979826252,FALSE,TRUE,FALSE
"cysJ",0.161111111,11.717264830134,FALSE,TRUE,FALSE
"queD",0.169398907,12.5402877110616,FALSE,TRUE,FALSE
"ygcN",0.199685535,15.4234007390069,FALSE,TRUE,FALSE
"ygcO",0.260536398,20.7894984146517,FALSE,TRUE,FALSE
"ygcP",0.25,19.8919473974513,FALSE,TRUE,FALSE
"ygcQ",0.174216028,13.0112716273805,FALSE,TRUE,FALSE
"ygcR",0.179487179,13.5208601890866,FALSE,TRUE,FALSE
"ygcS",0.177130045,13.2937099219609,FALSE,TRUE,FALSE
"ygcU",0.224054983,17.6294330379264,FALSE,TRUE,FALSE
"ygcW",0.311704835,25.008322032624,FALSE,TRUE,FALSE
"yqcE",0.23943662,18.9802916210601,FALSE,TRUE,FALSE
"ygcE",0.212981744,16.637861803481,FALSE,TRUE,FALSE
"queE",0.389880952,31.1220196589412,FALSE,TRUE,FALSE
"yqcG",0.028368794,-7.63897934375091,TRUE,FALSE,FALSE
"ygcG",0.268041237,21.4221509658814,FALSE,TRUE,FALSE
"eno",0.008468052,-16.8158214057952,TRUE,FALSE,FALSE
"pyrG",0.002442002,-25.3984996360505,TRUE,FALSE,FALSE
"mazG",0.15530303,11.1301554014606,FALSE,TRUE,FALSE
"mazF",0.202380952,15.6718469110731,FALSE,TRUE,FALSE
"mazE",0.192771084,14.7804794017546,FALSE,TRUE,FALSE
"relA",0.1950783,14.995926363968,FALSE,TRUE,FALSE
"rlmD",0.205069124,15.9184565067308,FALSE,TRUE,FALSE
"barA",0.357635111,28.6398034330449,FALSE,TRUE,FALSE
"gudD",0.178225205,13.3993911822744,FALSE,TRUE,FALSE
"gudX",0.191648024,14.6752669872685,FALSE,TRUE,FALSE
"gudP",0.193643755,14.8620793011737,FALSE,TRUE,FALSE
"yqcA",0.184444444,13.9948899426821,FALSE,TRUE,FALSE
"truC",0.195402299,15.0261066691494,FALSE,TRUE,FALSE
"yqcC",0.2,15.4524475833998,FALSE,TRUE,FALSE
"syd",0.210622711,16.4243684437992,FALSE,TRUE,FALSE
"queF",0.18138987,13.7033834954925,FALSE,TRUE,FALSE
"ygdH",0.196336996,15.1130714121246,FALSE,TRUE,FALSE
"sdaC",0.23255814,18.3797997562531,FALSE,TRUE,FALSE
"sdaB",0.194444444,14.9368302485336,FALSE,TRUE,FALSE
"ygdG",0.144179894,9.97930707932604,FALSE,TRUE,FALSE
"fucO",0.217580505,17.0517342933481,FALSE,TRUE,FALSE
"fucA",0.282407407,22.6189761654193,FALSE,TRUE,FALSE
"fucP",0.271829916,21.7395453606667,FALSE,TRUE,FALSE
"fucI",0.202702703,15.7014248334934,FALSE,TRUE,FALSE
"fucK",0.204278813,15.8460736606942,FALSE,TRUE,FALSE
"fucU",0.189125296,14.4380961881489,FALSE,TRUE,FALSE
"fucR",0.198087432,15.2755308074683,FALSE,TRUE,FALSE
"rlmM",0.171662125,12.7622171902969,FALSE,TRUE,FALSE
"ygdD",0.237373737,18.8007894808048,FALSE,TRUE,FALSE
"gcvA",0.15795207,11.39904060961,FALSE,TRUE,FALSE
"ygdI",0.276315789,22.1136879613751,FALSE,TRUE,FALSE
"csdA",0.199004975,15.3604817958773,FALSE,TRUE,FALSE
"csdE",0.153153153,10.9105247504458,FALSE,TRUE,FALSE
"tcdA",0.19330855,14.8307516085197,FALSE,TRUE,FALSE
"mltA",0.170309654,12.6297351035372,FALSE,TRUE,FALSE
"amiC",0.207336523,16.1255799087985,FALSE,TRUE,FALSE
"argA",0.162912913,11.8976228264168,FALSE,TRUE,FALSE
"recD",0.159824849,11.5880066343562,FALSE,TRUE,FALSE
"recB",0.110922947,6.27361618178854,FALSE,TRUE,FALSE
"ptrA",0.192107996,14.7183861804684,FALSE,TRUE,FALSE
"recC",0.140397744,9.57930477735108,FALSE,TRUE,FALSE
"ppdC",0.209876543,16.3566680903295,FALSE,TRUE,FALSE
"ygdB",0.142156863,9.76593196563712,FALSE,TRUE,FALSE
"ppdB",0.182624113,13.8213930583338,FALSE,TRUE,FALSE
"ppdA",0.212314225,16.5775342019505,FALSE,TRUE,FALSE
"thyA",0,-172.161960178805,TRUE,FALSE,FALSE
"lgt",0.012557078,-13.9673023406006,TRUE,FALSE,FALSE
"ptsP",0.18647085,14.187270639617,FALSE,TRUE,FALSE
"rppH",0.097928437,4.67924107352582,FALSE,TRUE,FALSE
"mutH",0.172463768,12.8405483611463,FALSE,TRUE,FALSE
"ygdQ",0.232492997,18.3740856335428,FALSE,TRUE,FALSE
"ygdR",0.246575342,19.5977314365815,FALSE,TRUE,FALSE
"tas",0.227665706,17.9491869004736,FALSE,TRUE,FALSE
"lplT",0.212730318,16.6151466133009,FALSE,TRUE,FALSE
"aas",0.2125,16.5943303257717,FALSE,TRUE,FALSE
"galR",0.204457364,15.8624353841956,FALSE,TRUE,FALSE
"lysA",0.200316706,15.4816848983701,FALSE,TRUE,FALSE
"lysR",0.219017094,17.1804105843596,FALSE,TRUE,FALSE
"ygeA",0.199134199,15.3724347110696,FALSE,TRUE,FALSE
"araE",0.245243129,19.4829368072048,FALSE,TRUE,FALSE
"kduD",0.356955381,28.5869324292297,FALSE,TRUE,FALSE
"kduI",0.341696535,27.3935727359549,FALSE,TRUE,FALSE
"yqeF",0.25465313,20.2897198400922,FALSE,TRUE,FALSE
"yqeG",0.469918699,37.1008618596729,FALSE,TRUE,FALSE
"yqeH",0.200631912,15.5107673202557,FALSE,TRUE,FALSE
"yqeI",0.171604938,12.7566237640436,FALSE,TRUE,FALSE
"yqeJ",0.045548654,-3.48865221982382,FALSE,FALSE,TRUE
"yqeL",0.024691358,-8.77532597481023,TRUE,FALSE,FALSE
"yqeK",0.061032864,-0.635195897143287,FALSE,FALSE,TRUE
"ygeF",0.022357724,-9.5703748119422,TRUE,FALSE,FALSE
"ygeG",0.044715447,-3.66016002245655,TRUE,FALSE,FALSE
"ygeH",0.087145969,3.26853479342001,FALSE,FALSE,TRUE
"ygeI",0.091324201,3.82595723321348,FALSE,TRUE,FALSE
"pbl",0.047619048,-3.0718985704237,FALSE,FALSE,TRUE
"ygeK",0.083728278,2.80132571014813,FALSE,FALSE,TRUE
"ygeN",0.025423729,-8.53856796310221,TRUE,FALSE,FALSE
"ygeO",0.175438596,13.1299896831492,FALSE,TRUE,FALSE
"insD1",0.443708609,35.167788448735,FALSE,TRUE,FALSE
"insC1",0.442622951,35.0872380480462,FALSE,TRUE,FALSE
"ygeQ",0.433597186,34.4160119370784,FALSE,TRUE,FALSE
"ygeR",0.306878307,24.6190324552558,FALSE,TRUE,FALSE
"xdhA",0.216467463,16.9518402650121,FALSE,TRUE,FALSE
"xdhB",0.179749716,13.5460889648936,FALSE,TRUE,FALSE
"xdhC",0.247916667,19.7131161531082,FALSE,TRUE,FALSE
"ygeV",0.34232715,27.4431451819997,FALSE,TRUE,FALSE
"ygeW",0.290512175,23.2865008958602,FALSE,TRUE,FALSE
"ygeX",0.205513784,15.9591386997323,FALSE,TRUE,FALSE
"ygeY",0.198844884,15.3456698874361,FALSE,TRUE,FALSE
"hyuA",0.164502165,12.0560326283563,FALSE,TRUE,FALSE
"yqeA",0.1886388,14.3922245263276,FALSE,TRUE,FALSE
"yqeB",0.190651907,14.5817570519796,FALSE,TRUE,FALSE
"yqeC",0.297016861,23.8185006648879,FALSE,TRUE,FALSE
"mocA",0.419689119,33.3760441606566,FALSE,TRUE,FALSE
"ygfK",0.219748306,17.2457962279379,FALSE,TRUE,FALSE
"ssnA",0.192626035,14.7669033566662,FALSE,TRUE,FALSE
"ygfM",0.202564103,15.6886856606741,FALSE,TRUE,FALSE
"xdhD",0.196795542,15.1556798898901,FALSE,TRUE,FALSE
"xanQ",0.284082798,22.7574013058624,FALSE,TRUE,FALSE
"guaD",0.212121212,16.560078318029,FALSE,TRUE,FALSE
"ygfQ",0.199561404,15.4119303590375,FALSE,TRUE,FALSE
"ygfS",0.257668712,20.5463219372186,FALSE,TRUE,FALSE
"ygfT",0.225520833,17.7594479955156,FALSE,TRUE,FALSE
"uacT",0.439613527,34.863745160825,FALSE,TRUE,FALSE
"yqfG",0.341269841,27.360017680392,FALSE,TRUE,FALSE
"idi",0.322404372,25.8657199816495,FALSE,TRUE,FALSE
"lysS",0.011857708,-14.3878294273486,TRUE,FALSE,FALSE
"prfB",0.00273224,-24.6384195395428,TRUE,FALSE,FALSE
"recJ",0.218569781,17.1403751307621,FALSE,TRUE,FALSE
"dsbC",0.192686357,14.7725497260023,FALSE,TRUE,FALSE
"xerD",0.117056856,6.9932045590417,FALSE,TRUE,FALSE
"fldB",0.206896552,16.0854516390639,FALSE,TRUE,FALSE
"cptA",0.18627451,14.1686651812626,FALSE,TRUE,FALSE
"sdhE",0.153558052,10.951987616084,FALSE,TRUE,FALSE
"ygfZ",0.033639144,-6.19942863446263,TRUE,FALSE,FALSE
"yqfA",0.186363636,14.1771117980164,FALSE,TRUE,FALSE
"yqfB",0.147435897,10.320007703148,FALSE,TRUE,FALSE
"bglA",0.209027778,16.2795573568481,FALSE,TRUE,FALSE
"ygfF",0.202956989,15.7247890405809,FALSE,TRUE,FALSE
"gcvP",0.199025748,15.3624034374321,FALSE,TRUE,FALSE
"gcvH",0.194871795,14.9766810342892,FALSE,TRUE,FALSE
"gcvT",0.185388128,14.0845786525523,FALSE,TRUE,FALSE
"ubiI",0.19035744,14.5540796280893,FALSE,TRUE,FALSE
"ubiH",0.03307888,-6.3437345465898,TRUE,FALSE,FALSE
"pepP",0.111613876,6.3556423900738,FALSE,TRUE,FALSE
"ygfB",0.222797927,17.5177118850786,FALSE,TRUE,FALSE
"zapA",0.236363636,18.7127136895362,FALSE,TRUE,FALSE
"fau",0.174863388,13.0741741218975,FALSE,TRUE,FALSE
"ibsC",0.283333333,22.695507170692,FALSE,TRUE,FALSE
"serA",0.215733982,16.8859158399328,FALSE,TRUE,FALSE
"rpiA",0.072727273,1.21753431517982,FALSE,FALSE,TRUE
"yqfE",0.214953271,16.815662414792,FALSE,TRUE,FALSE
"argP",0.200223714,15.4731018826275,FALSE,TRUE,FALSE
"scpA",0.173892774,12.9798276250843,FALSE,TRUE,FALSE
"argK",0.174698795,13.0581896172068,FALSE,TRUE,FALSE
"scpB",0.152671756,10.8611680788103,FALSE,TRUE,FALSE
"scpC",0.175794456,13.1644850804849,FALSE,TRUE,FALSE
"ygfI",0.35451505,28.3969194289875,FALSE,TRUE,FALSE
"yggE",0.221322537,17.3863174502061,FALSE,TRUE,FALSE
"argO",0.251572327,20.0266097946572,FALSE,TRUE,FALSE
"mscS",0.276422764,22.1225886608905,FALSE,TRUE,FALSE
"fbaA",0.007407407,-17.763891801037,TRUE,FALSE,FALSE
"pgk",0.009450172,-16.0317423719157,TRUE,FALSE,FALSE
"epd",0.154901961,11.0892795854987,FALSE,TRUE,FALSE
"yggC",0.212885154,16.629136430018,FALSE,TRUE,FALSE
"yggD",0.205882353,15.9928358069375,FALSE,TRUE,FALSE
"yggF",0.231884058,18.3206464168103,FALSE,TRUE,FALSE
"yggP",0.352895149,28.2706152537676,FALSE,TRUE,FALSE
"cmtA",0.415406767,33.0543927537323,FALSE,TRUE,FALSE
"cmtB",0.222972973,17.5332817062513,FALSE,TRUE,FALSE
"tktA",0.041164659,-4.41792038804208,TRUE,FALSE,FALSE
"loiP",0.179183136,13.4916251610091,FALSE,TRUE,FALSE
"speB",0.190010858,14.5214835491086,FALSE,TRUE,FALSE
"speA",0.214466363,16.7718031422383,FALSE,TRUE,FALSE
"yqgB",0.151515152,10.7423141568191,FALSE,TRUE,FALSE
"yqgC",0.25462963,20.2877165623096,FALSE,TRUE,FALSE
"metK",0.008658009,-16.6578158309846,TRUE,FALSE,FALSE
"galP",0.235125448,18.6045849311881,FALSE,TRUE,FALSE
"yggI",0.210843373,16.4443733314953,FALSE,TRUE,FALSE
"endA",0.216101695,16.9189749853186,FALSE,TRUE,FALSE
"rsmE",0.193989071,14.8943312240686,FALSE,TRUE,FALSE
"gshB",0.177707676,13.3494817435595,FALSE,TRUE,FALSE
"yqgE",0.108156028,5.94252644317497,FALSE,TRUE,FALSE
"yqgF",0.026378897,-8.23798955401026,TRUE,FALSE,FALSE
"yggR",0.206931702,16.088658649681,FALSE,TRUE,FALSE
"yggS",0.167375887,12.3409133111863,FALSE,TRUE,FALSE
"yggT",0.231040564,18.2465477330582,FALSE,TRUE,FALSE
"yggU",0.154639175,11.0624731485862,FALSE,TRUE,FALSE
"rdgB",0.173400673,12.9319153928541,FALSE,TRUE,FALSE
"yggW",0.180299033,13.5988305702426,FALSE,TRUE,FALSE
"yggM",0.172619048,12.8557047155226,FALSE,TRUE,FALSE
"ansB",0.23495702,18.5898622822446,FALSE,TRUE,FALSE
"yggN",0.233333333,18.4477572966117,FALSE,TRUE,FALSE
"yggL",0.152905199,10.8851107106602,FALSE,TRUE,FALSE
"trmI",0.197222222,15.1952950920298,FALSE,TRUE,FALSE
"mutY",0.180436847,13.6120528644735,FALSE,TRUE,FALSE
"yggX",0.221014493,17.3588468796547,FALSE,TRUE,FALSE
"mltC",0.237962963,18.85211168066,FALSE,TRUE,FALSE
"nupG",0.252983294,20.1472323914391,FALSE,TRUE,FALSE
"speC",0.200842697,15.5302062453209,FALSE,TRUE,FALSE
"yqgA",0.201977401,15.634725636846,FALSE,TRUE,FALSE
"yghD",0.255121043,20.3295957736941,FALSE,TRUE,FALSE
"yghE",0.202492212,15.6820767076017,FALSE,TRUE,FALSE
"yghF",0.259128386,20.670201864008,FALSE,TRUE,FALSE
"yghG",0.381995134,30.5194727709667,FALSE,TRUE,FALSE
"pppA",0.349382716,27.9962692829727,FALSE,TRUE,FALSE
"yghJ",0.226166995,17.8166709832161,FALSE,TRUE,FALSE
"glcA",0.475341652,37.4981724164292,FALSE,TRUE,FALSE
"glcB",0.232504604,18.3751037981752,FALSE,TRUE,FALSE
"glcG",0.165432099,12.1484373459002,FALSE,TRUE,FALSE
"glcF",0.169117647,12.512625715031,FALSE,TRUE,FALSE
"glcE",0.169040836,12.5050681546533,FALSE,TRUE,FALSE
"glcD",0.188,14.3319252850778,FALSE,TRUE,FALSE
"glcC",0.189542484,14.4773979353271,FALSE,TRUE,FALSE
"yghO",0.16893733,12.4948818688831,FALSE,TRUE,FALSE
"insH1",0.386430678,30.8587274833242,FALSE,TRUE,FALSE
"yghQ",0.202247191,15.6595456141516,FALSE,TRUE,FALSE
"yghR",0.168642951,12.4658977069349,FALSE,TRUE,FALSE
"yghS",0.31512605,25.2833008198486,FALSE,TRUE,FALSE
"yghT",0.339105339,27.1896422361408,FALSE,TRUE,FALSE
"pitB",0.317333333,25.4602954404855,FALSE,TRUE,FALSE
"gss",0.238709677,18.917093009063,FALSE,TRUE,FALSE
"yghU",0.152249135,10.817783393424,FALSE,TRUE,FALSE
"hybG",0.200803213,15.526565523622,FALSE,TRUE,FALSE
"hybF",0.207602339,16.1498096464118,FALSE,TRUE,FALSE
"hybE",0.192229039,14.7297268142406,FALSE,TRUE,FALSE
"hybD",0.181818182,13.7443701403564,FALSE,TRUE,FALSE
"hybC",0.231220657,18.2623758005959,FALSE,TRUE,FALSE
"hybB",0.261238338,20.8488993474258,FALSE,TRUE,FALSE
"hybA",0.246200608,19.5654608257346,FALSE,TRUE,FALSE
"hybO",0.266309205,21.2766130130239,FALSE,TRUE,FALSE
"yghW",0.3125,25.072303549113,FALSE,TRUE,FALSE
"yghX",0.240143369,19.0416761568562,FALSE,TRUE,FALSE
"gpr",0.206532181,16.0521959506229,FALSE,TRUE,FALSE
"yqhA",0.191919192,14.7006917101573,FALSE,TRUE,FALSE
"yghA",0.184180791,13.969801215418,FALSE,TRUE,FALSE
"exbD",0.136150235,9.12434806999737,FALSE,TRUE,FALSE
"exbB",0.195918367,15.0741405527041,FALSE,TRUE,FALSE
"metC",0.206228956,16.0245052884087,FALSE,TRUE,FALSE
"yghB",0.203030303,15.7315233193039,FALSE,TRUE,FALSE
"yqhC",0.179728318,13.5440332297912,FALSE,TRUE,FALSE
"yqhD",0.223367698,17.5683763692119,FALSE,TRUE,FALSE
"dkgA",0.219806763,17.2510203379675,FALSE,TRUE,FALSE
"yqhG",0.227615965,17.9447934249379,FALSE,TRUE,FALSE
"yqhH",0.26744186,21.3718183766258,FALSE,TRUE,FALSE
"ygiQ",0.194594595,14.9508355702823,FALSE,TRUE,FALSE
"ftsP",0.244161359,19.3895789352064,FALSE,TRUE,FALSE
"plsC",0.004065041,-21.9313092346259,TRUE,FALSE,FALSE
"parC",0.008410801,-16.8640886852412,TRUE,FALSE,FALSE
"ygiS",0.253731343,20.2110989749019,FALSE,TRUE,FALSE
"mqsA",0.138888889,9.41840197377829,FALSE,TRUE,FALSE
"mqsR",0.457912458,36.2180649499702,FALSE,TRUE,FALSE
"ygiV",0.250517598,19.9363059565222,FALSE,TRUE,FALSE
"ygiW",0.27735369,22.2000032664205,FALSE,TRUE,FALSE
"qseB",0.237878788,18.8447824380562,FALSE,TRUE,FALSE
"qseC",0.244444444,19.4140219613696,FALSE,TRUE,FALSE
"ygiZ",0.144144144,9.97554783262505,FALSE,TRUE,FALSE
"mdaB",0.283505155,22.7097010718953,FALSE,TRUE,FALSE
"ygiN",0.307936508,24.7045212436936,FALSE,TRUE,FALSE
"parE",0.00792393,-17.2873880259993,TRUE,FALSE,FALSE
"yqiA",0.18556701,14.1015604061979,FALSE,TRUE,FALSE
"cpdA",0.237922705,18.8486064599502,FALSE,TRUE,FALSE
"yqiB",0.208037825,16.1894817687542,FALSE,TRUE,FALSE
"nudF",0.204761905,15.8903307087942,FALSE,TRUE,FALSE
"tolC",0.207152497,16.1087991496571,FALSE,TRUE,FALSE
"ygiB",0.232142857,18.3433636373304,FALSE,TRUE,FALSE
"ygiC",0.222222222,17.466475804331,FALSE,TRUE,FALSE
"ygiD",0.263624842,21.0504990486578,FALSE,TRUE,FALSE
"zupT",0.30620155,24.5643181460743,FALSE,TRUE,FALSE
"ribB",0.051987768,-2.23234331016575,FALSE,FALSE,TRUE
"yqiC",0.264604811,21.1331242712426,FALSE,TRUE,FALSE
"ygiL",0.416666667,33.1490973469135,FALSE,TRUE,FALSE
"yqiG",0.450687146,35.6846238889384,FALSE,TRUE,FALSE
"insC1",0.431693989,34.2741134244831,FALSE,TRUE,FALSE
"insD1",0.452538631,35.8214779362349,FALSE,TRUE,FALSE
"yqiH",0.28,22.4196616383758,FALSE,TRUE,FALSE
"yqiI",0.310798122,24.9353124651991,FALSE,TRUE,FALSE
"glgS",0.621890547,47.9615332875282,FALSE,TRUE,FALSE
"yqiJ",0.436507937,34.632785506293,FALSE,TRUE,FALSE
"yqiK",0.218411552,17.1262066750376,FALSE,TRUE,FALSE
"ibsD",0.233333333,18.4477572966117,FALSE,TRUE,FALSE
"ibsE",0.233333333,18.4477572966117,FALSE,TRUE,FALSE
"hldE",0.093444909,4.10350182365283,FALSE,TRUE,FALSE
"glnE",0.229144667,18.079675485114,FALSE,TRUE,FALSE
"ygiF",0.224270353,17.6485531400538,FALSE,TRUE,FALSE
"ygiM",0.223832528,17.6096775271161,FALSE,TRUE,FALSE
"cca",0.020177563,-10.3782834776552,TRUE,FALSE,FALSE
"bacA",0.204379562,15.8553065303392,FALSE,TRUE,FALSE
"folB",0.029810298,-7.22568106618831,TRUE,FALSE,FALSE
"plsY",0.220064725,17.2740679700896,FALSE,TRUE,FALSE
"ttdR",0.419078242,33.3302030705118,FALSE,TRUE,FALSE
"ttdA",0.307017544,24.630285464327,FALSE,TRUE,FALSE
"ttdB",0.171617162,12.757819447884,FALSE,TRUE,FALSE
"ttdT",0.202868852,15.7166920482647,FALSE,TRUE,FALSE
"tsaD",0.006903353,-18.2599402559112,TRUE,FALSE,FALSE
"rpsU",0.013888889,-13.2215540435843,TRUE,FALSE,FALSE
"dnaG",0.001718213,-27.7667592439764,TRUE,FALSE,FALSE
"rpoD",0.001628664,-28.1261280753902,TRUE,FALSE,FALSE
"mug",0.199211045,15.3795414637732,FALSE,TRUE,FALSE
"yqjH",0.211764706,16.5278218987538,FALSE,TRUE,FALSE
"yqjI",0.174679487,13.0563141296895,FALSE,TRUE,FALSE
"aer",0.237343853,18.7981854688902,FALSE,TRUE,FALSE
"patA",0.189130435,14.4385805099523,FALSE,TRUE,FALSE
"ygjH",0.183183183,13.8747476942309,FALSE,TRUE,FALSE
"ebgR",0.176829268,13.2646412735657,FALSE,TRUE,FALSE
"ebgA",0.202069188,15.6431711248356,FALSE,TRUE,FALSE
"ebgC",0.535555556,41.8559263080141,FALSE,TRUE,FALSE
"ygjI",0.453974895,35.9275642689345,FALSE,TRUE,FALSE
"ygjJ",0.360410831,28.8554584252751,FALSE,TRUE,FALSE
"ygjK",0.18835034,14.365004897144,FALSE,TRUE,FALSE
"fadH",0.202080238,15.6441877632637,FALSE,TRUE,FALSE
"higA",0.040767386,-4.5056155629694,TRUE,FALSE,FALSE
"higB",0.250793651,19.9599523638891,FALSE,TRUE,FALSE
"rlmG",0.220756376,17.3358187770133,FALSE,TRUE,FALSE
"ygjP",0.216269841,16.9340857241182,FALSE,TRUE,FALSE
"ygjQ",0.183261183,13.8821866885607,FALSE,TRUE,FALSE
"ygjR",0.196555218,15.1333532722451,FALSE,TRUE,FALSE
"alx",0.222567288,17.4971909964498,FALSE,TRUE,FALSE
"sstT",0.273092369,21.8450194088302,FALSE,TRUE,FALSE
"ygjV",0.219202899,17.1970324047843,FALSE,TRUE,FALSE
"uxaA",0.229166667,18.0816144540912,FALSE,TRUE,FALSE
"uxaC",0.217975938,17.0871821092943,FALSE,TRUE,FALSE
"exuT",0.263565891,21.0455257391117,FALSE,TRUE,FALSE
"exuR",0.195624196,15.0467657400066,FALSE,TRUE,FALSE
"yqjA",0.235294118,18.6193253322242,FALSE,TRUE,FALSE
"mzrA",0.2890625,23.1674893516769,FALSE,TRUE,FALSE
"yqjC",0.189701897,14.4924071779579,FALSE,TRUE,FALSE
"yqjD",0.215686275,16.8816253470081,FALSE,TRUE,FALSE
"yqjE",0.224691358,17.6859114841809,FALSE,TRUE,FALSE
"yqjK",0.216666667,16.9697313546065,FALSE,TRUE,FALSE
"yqjF",0.170483461,12.6467836910046,FALSE,TRUE,FALSE
"yqjG",0.224924012,17.7065463256707,FALSE,TRUE,FALSE
